frame,timestamp,camera,class,local_id,confidence,x1,y1,x2,y2
2714,90.56,FL,player,916,0.83,950,463,1091,634
2715,90.59,FL,player,303,0.86,1340,386,1410,536
2715,90.59,FL,player,819,0.9,590,476,686,687
2715,90.59,FL,player,1068,0.84,1210,499,1344,682
2715,90.59,FL,player,1070,0.84,1283,614,1484,891
2715,90.59,FL,player,1076,0.77,679,630,771,825
2715,90.59,FL,player,1084,0.84,428,808,575,1077
2715,90.59,FL,player,1110,0.89,565,734,852,1076
2715,90.59,FL,player,916,0.82,943,461,1085,633
2716,90.62,FL,player,303,0.86,1339,386,1407,534
2716,90.62,FL,player,819,0.9,593,477,689,687
2716,90.62,FL,player,1068,0.87,1204,497,1338,679
2716,90.62,FL,player,1070,0.87,1270,609,1472,891
2716,90.62,FL,player,1076,0.76,676,625,765,804
2716,90.62,FL,player,1084,0.82,441,820,579,1077
2716,90.62,FL,player,1110,0.9,578,728,860,1076
2716,90.62,FL,player,916,0.86,933,459,1078,632
2717,90.66,FL,player,303,0.86,1338,385,1405,533
2717,90.66,FL,player,819,0.88,597,477,692,687
2717,90.66,FL,player,1068,0.87,1199,496,1334,680
2717,90.66,FL,player,1070,0.87,1243,599,1443,877
2717,90.66,FL,player,1076,0.7,679,621,766,791
2717,90.66,FL,player,1084,0.83,453,848,577,1078
2717,90.66,FL,player,1110,0.9,587,721,866,1076
2717,90.66,FL,player,916,0.85,937,456,1082,631
2718,90.69,FL,player,303,0.86,1338,385,1403,531
2718,90.69,FL,player,819,0.87,599,478,694,687
2718,90.69,FL,player,1068,0.84,1201,496,1333,675
2718,90.69,FL,player,1070,0.71,1225,592,1423,864
2718,90.69,FL,player,1076,0.63,676,618,767,791
2718,90.69,FL,player,1084,0.85,468,869,581,1078
2718,90.69,FL,player,1110,0.88,599,713,871,1069
2718,90.69,FL,player,916,0.79,929,454,1073,630
2719,90.72,FL,player,303,0.86,1337,384,1401,529
2719,90.72,FL,player,819,0.86,602,477,696,688
2719,90.72,FL,player,1068,0.68,1210,497,1328,651
2719,90.72,FL,player,1070,0.86,1209,584,1400,848
2719,90.72,FL,player,1076,0.78,677,612,769,783
2719,90.72,FL,player,1084,0.84,483,881,590,1078
2719,90.72,FL,player,1110,0.89,616,706,873,1054
2719,90.72,FL,player,916,0.79,930,451,1073,630
2720,90.76,FL,player,303,0.86,1337,383,1400,528
2720,90.76,FL,player,819,0.86,605,476,700,687
2720,90.76,FL,player,1068,0.86,1213,497,1321,631
2720,90.76,FL,player,1070,0.75,1191,576,1376,833
2720,90.76,FL,player,1076,0.67,670,607,772,795
2720,90.76,FL,player,1084,0.82,501,893,603,1078
2720,90.76,FL,player,1110,0.87,627,695,877,1045
2720,90.76,FL,player,916,0.74,934,449,1076,629
2721,90.79,FL,player,303,0.87,1336,382,1399,527
2721,90.79,FL,player,819,0.88,608,476,703,688
2721,90.79,FL,player,1070,0.64,1152,521,1364,824
2721,90.79,FL,player,1076,0.64,672,603,778,797
2721,90.79,FL,player,1084,0.84,520,908,614,1077
2721,90.79,FL,player,1110,0.87,638,684,884,1041
2721,90.79,FL,player,916,0.64,935,447,1074,629
2722,90.82,FL,player,303,0.87,1336,383,1399,527
2722,90.82,FL,player,819,0.86,611,475,706,688
2722,90.82,FL,player,1070,0.78,1133,500,1340,806
2722,90.82,FL,player,1084,0.8,543,925,630,1078
2722,90.82,FL,player,1110,0.87,647,669,888,1035
2722,90.82,FL,player,916,0.6,917,446,1059,628
2722,90.82,FL,player,1113,0.54,957,446,1049,627
2723,90.86,FL,player,303,0.87,1336,382,1398,527
2723,90.86,FL,player,819,0.86,614,475,709,688
2723,90.86,FL,player,1070,0.83,1135,536,1302,782
2723,90.86,FL,player,1076,0.79,647,595,793,877
2723,90.86,FL,player,1084,0.77,566,942,646,1079
2723,90.86,FL,player,1110,0.85,659,656,893,1025
2723,90.86,FL,player,916,0.8,922,446,1062,627
2724,90.89,FL,player,303,0.87,1335,382,1398,527
2724,90.89,FL,player,819,0.85,616,475,712,688
2724,90.89,FL,player,1070,0.52,1133,559,1299,810
2724,90.89,FL,player,1076,0.82,647,593,797,888
2724,90.89,FL,player,1084,0.72,600,956,679,1079
2724,90.89,FL,player,1110,0.84,669,646,898,1021
2724,90.89,FL,player,916,0.82,917,446,1056,627
2725,90.92,FL,player,303,0.86,1336,382,1398,527
2725,90.92,FL,player,819,0.86,619,475,715,688
2725,90.92,FL,player,1070,0.84,1105,559,1275,819
2725,90.92,FL,player,1076,0.87,650,591,799,889
2725,90.92,FL,player,1084,0.52,627,965,704,1080
2725,90.92,FL,player,1110,0.82,687,636,900,997
2725,90.92,FL,player,916,0.86,908,448,1049,630
2726,90.96,FL,player,303,0.86,1335,382,1398,527
2726,90.96,FL,player,819,0.86,622,476,718,689
2726,90.96,FL,player,1070,0.82,1089,554,1246,791
2726,90.96,FL,player,1076,0.77,650,590,795,887
2726,90.96,FL,player,1084,0.47,652,970,725,1078
2726,90.96,FL,player,1110,0.82,700,629,903,985
2726,90.96,FL,player,916,0.84,900,451,1043,636
2726,90.96,FL,player,1122,0.5,1143,494,1222,632
2727,90.99,FL,player,303,0.85,1335,382,1397,527
2727,90.99,FL,player,819,0.88,624,477,720,690
2727,90.99,FL,player,1070,0.83,1072,547,1229,781
2727,90.99,FL,player,1076,0.77,652,588,794,889
2727,90.99,FL,player,1084,0.67,682,972,755,1078
2727,90.99,FL,player,1110,0.84,713,625,906,972
2727,90.99,FL,player,916,0.85,885,455,1031,642
2727,90.99,FL,player,1122,0.53,1130,495,1211,638
2728,91.02,FL,player,303,0.85,1335,381,1397,526
2728,91.02,FL,player,819,0.88,627,478,723,690
2728,91.02,FL,player,1070,0.81,1055,544,1199,754
2728,91.02,FL,player,1076,0.84,660,587,798,889
2728,91.02,FL,player,1084,0.62,712,974,785,1079
2728,91.02,FL,player,1110,0.85,733,619,905,939
2728,91.02,FL,player,916,0.87,876,458,1021,643
2728,91.02,FL,player,1122,0.65,1110,494,1223,695
2729,91.06,FL,player,303,0.86,1335,381,1397,526
2729,91.06,FL,player,819,0.87,630,479,725,689
2729,91.06,FL,player,1070,0.73,1038,543,1182,747
2729,91.06,FL,player,1076,0.88,668,586,802,884
2729,91.06,FL,player,1084,0.63,745,976,818,1079
2729,91.06,FL,player,1110,0.85,746,615,908,926
2729,91.06,FL,player,916,0.87,870,462,1014,644
2729,91.06,FL,player,1122,0.64,1099,494,1223,715
2730,91.09,FL,player,303,0.87,1335,379,1397,526
2730,91.09,FL,player,819,0.88,634,479,727,689
2730,91.09,FL,player,1070,0.85,1007,541,1154,750
2730,91.09,FL,player,1076,0.87,675,583,805,880
2730,91.09,FL,player,1084,0.69,774,978,847,1079
2730,91.09,FL,player,1110,0.86,757,611,915,923
2730,91.09,FL,player,916,0.86,868,463,1010,644
2730,91.09,FL,player,1122,0.8,1089,490,1219,724
2731,91.12,FL,player,303,0.87,1336,379,1397,525
2731,91.12,FL,player,819,0.87,637,479,730,689
2731,91.12,FL,player,1070,0.66,1002,540,1147,749
2731,91.12,FL,player,1076,0.87,681,581,807,874
2731,91.12,FL,player,1084,0.8,798,979,874,1080
2731,91.12,FL,player,1110,0.86,768,607,921,915
2731,91.12,FL,player,916,0.85,871,464,1011,644
2731,91.12,FL,player,1122,0.79,1059,484,1196,725
2732,91.16,FL,player,303,0.86,1335,378,1397,524
2732,91.16,FL,player,819,0.85,641,479,733,688
2732,91.16,FL,player,1076,0.86,686,577,807,862
2732,91.16,FL,player,1084,0.81,818,977,900,1080
2732,91.16,FL,player,1110,0.86,776,602,925,910
2732,91.16,FL,player,916,0.88,873,462,1010,643
2732,91.16,FL,player,1122,0.7,1027,478,1182,749
2733,91.19,FL,player,303,0.86,1335,378,1396,522
2733,91.19,FL,player,819,0.84,643,480,734,687
2733,91.19,FL,player,1076,0.85,689,573,804,849
2733,91.19,FL,player,1084,0.84,834,970,927,1080
2733,91.19,FL,player,1110,0.86,781,594,930,907
2733,91.19,FL,player,916,0.87,872,459,1005,640
2733,91.19,FL,player,1122,0.84,994,477,1153,757
2734,91.22,FL,player,303,0.86,1334,378,1395,520
2734,91.22,FL,player,819,0.87,647,481,737,687
2734,91.22,FL,player,1076,0.87,691,570,802,838
2734,91.22,FL,player,1084,0.7,850,959,957,1080
2734,91.22,FL,player,1110,0.89,793,586,938,900
2734,91.22,FL,player,916,0.85,872,457,996,631
2734,91.22,FL,player,1122,0.75,982,475,1141,758
2735,91.26,FL,player,303,0.87,1333,377,1393,519
2735,91.26,FL,player,819,0.87,649,482,738,687
2735,91.26,FL,player,1076,0.86,691,566,800,833
2735,91.26,FL,player,1084,0.81,874,945,1000,1079
2735,91.26,FL,player,1110,0.87,803,576,945,893
2735,91.26,FL,player,916,0.88,871,453,990,628
2735,91.26,FL,player,1122,0.74,967,475,1122,754
2736,91.29,FL,player,303,0.86,1331,376,1392,518
2736,91.29,FL,player,819,0.77,651,483,740,686
2736,91.29,FL,player,1076,0.84,691,561,799,830
2736,91.29,FL,player,1084,0.84,895,928,1041,1079
2736,91.29,FL,player,1110,0.84,809,569,948,887
2736,91.29,FL,player,916,0.85,872,449,987,626
2737,91.32,FL,player,303,0.86,1329,376,1391,517
2737,91.32,FL,player,819,0.84,653,483,742,686
2737,91.32,FL,player,1076,0.84,692,558,799,829
2737,91.32,FL,player,1084,0.88,914,912,1079,1079
2737,91.32,FL,player,1110,0.86,815,561,950,875
2737,91.32,FL,player,916,0.82,874,445,986,624
2738,91.36,FL,player,303,0.85,1327,375,1389,517
2738,91.36,FL,player,819,0.82,656,483,745,685
2738,91.36,FL,player,1076,0.83,695,555,801,828
2738,91.36,FL,player,1084,0.86,937,901,1115,1079
2738,91.36,FL,player,1110,0.85,823,557,953,862
2738,91.36,FL,player,916,0.75,876,441,981,617
2738,91.36,FL,player,1122,0.51,932,498,1041,688
2738,91.36,FL,player,1127,0.47,994,466,1075,679
2739,91.39,FL,player,303,0.86,1325,375,1388,516
2739,91.39,FL,player,819,0.75,662,482,752,685
2739,91.39,FL,player,1076,0.79,696,553,803,828
2739,91.39,FL,player,1084,0.86,956,890,1145,1079
2739,91.39,FL,player,1110,0.85,835,554,955,837
2739,91.39,FL,player,916,0.73,877,438,977,614
2739,91.39,FL,player,1122,0.52,936,477,1054,679
2739,91.39,FL,player,1127,0.49,985,456,1068,674
2740,91.42,FL,player,303,0.86,1322,374,1386,515
2740,91.42,FL,player,819,0.8,667,482,757,684
2740,91.42,FL,player,1076,0.79,694,551,802,828
2740,91.42,FL,player,1084,0.86,982,882,1179,1080
2740,91.42,FL,player,1110,0.86,845,554,959,821
2740,91.42,FL,player,916,0.73,878,436,974,609
2740,91.42,FL,player,1127,0.77,965,452,1049,666
2741,91.46,FL,player,303,0.87,1320,374,1385,515
2741,91.46,FL,player,819,0.78,673,481,763,685
2741,91.46,FL,player,1076,0.83,690,551,799,828
2741,91.46,FL,player,1084,0.86,1008,876,1208,1080
2741,91.46,FL,player,1110,0.85,856,552,968,813
2741,91.46,FL,player,916,0.64,887,434,970,585
2742,91.49,FL,player,303,0.87,1317,373,1384,514
2742,91.49,FL,player,819,0.82,677,481,769,688
2742,91.49,FL,player,1076,0.84,696,549,805,826
2742,91.49,FL,player,1084,0.77,1032,873,1232,1079
2742,91.49,FL,player,1110,0.84,866,549,977,806
2742,91.49,FL,player,916,0.65,888,433,965,575
2742,91.49,FL,player,1127,0.53,950,444,1025,633
2743,91.52,FL,player,303,0.86,1315,373,1383,514
2743,91.52,FL,player,819,0.79,678,479,773,692
2743,91.52,FL,player,1076,0.86,698,548,808,824
2743,91.52,FL,player,1084,0.87,1062,872,1259,1079
2743,91.52,FL,player,1110,0.86,871,546,982,804
2743,91.52,FL,player,916,0.62,887,433,963,577
2743,91.52,FL,player,1127,0.54,939,439,1010,617
2744,91.56,FL,player,303,0.85,1312,374,1382,514
2744,91.56,FL,player,819,0.8,684,480,781,692
2744,91.56,FL,player,1076,0.87,702,546,812,821
2744,91.56,FL,player,1084,0.85,1088,869,1283,1079
2744,91.56,FL,player,1110,0.82,873,539,987,803
2744,91.56,FL,player,916,0.57,886,432,960,573
2744,91.56,FL,player,1127,0.6,938,434,1005,603
2745,91.59,FL,player,303,0.85,1311,374,1382,514
2745,91.59,FL,player,819,0.73,687,480,785,694
2745,91.59,FL,player,1076,0.86,705,542,815,817
2745,91.59,FL,player,1084,0.85,1111,863,1305,1079
2745,91.59,FL,player,1110,0.85,878,529,992,795
2745,91.59,FL,player,916,0.56,882,432,951,570
2745,91.59,FL,player,1127,0.57,935,430,993,580
2746,91.62,FL,player,303,0.85,1309,373,1380,514
2746,91.62,FL,player,819,0.76,691,481,792,695
2746,91.62,FL,player,1076,0.87,709,539,819,813
2746,91.62,FL,player,1084,0.78,1131,854,1326,1078
2746,91.62,FL,player,1110,0.86,882,524,996,791
2746,91.62,FL,player,1127,0.58,928,426,982,565
2747,91.66,FL,player,303,0.85,1308,373,1381,515
2747,91.66,FL,player,819,0.6,694,483,792,683
2747,91.66,FL,player,1076,0.88,712,537,820,809
2747,91.66,FL,player,1084,0.83,1157,841,1356,1077
2747,91.66,FL,player,1110,0.85,887,517,1001,786
2747,91.66,FL,player,1127,0.48,924,422,973,550
2748,91.69,FL,player,303,0.85,1307,372,1381,515
2748,91.69,FL,player,819,0.52,692,485,794,690
2748,91.69,FL,player,1076,0.86,716,535,821,800
2748,91.69,FL,player,1084,0.85,1165,827,1368,1077
2748,91.69,FL,player,1110,0.78,897,510,1008,772
2748,91.69,FL,player,916,0.47,879,427,937,544
2748,91.69,FL,player,1127,0.71,923,419,970,544
2748,91.69,FL,player,1125,0.84,72,853,356,1078
2748,91.69,FL,player,1070,0.49,656,483,787,695
2749,91.72,FL,player,303,0.85,1306,372,1380,516
2749,91.72,FL,player,819,0.55,692,486,797,694
2749,91.72,FL,player,1076,0.84,718,534,818,790
2749,91.72,FL,player,1084,0.86,1174,809,1383,1078
2749,91.72,FL,player,1110,0.75,907,506,1014,762
2749,91.72,FL,player,1127,0.57,921,418,970,548
2749,91.72,FL,player,1125,0.82,88,849,369,1077
2749,91.72,FL,player,1070,0.53,656,483,778,695
2750,91.76,FL,player,303,0.86,1304,372,1379,516
2750,91.76,FL,player,819,0.64,681,487,784,696
2750,91.76,FL,player,1076,0.84,718,531,817,786
2750,91.76,FL,player,1084,0.89,1187,794,1400,1078
2750,91.76,FL,player,1110,0.76,914,502,1020,754
2750,91.76,FL,player,1127,0.51,916,415,974,570
2750,91.76,FL,player,1125,0.84,101,843,382,1077
2750,91.76,FL,player,1122,0.69,852,479,930,616
2751,91.79,FL,player,303,0.86,1303,372,1378,515
2751,91.79,FL,player,819,0.72,678,487,779,696
2751,91.79,FL,player,1076,0.84,721,529,818,781
2751,91.79,FL,player,1084,0.89,1200,780,1417,1078
2751,91.79,FL,player,1110,0.78,924,499,1022,732
2751,91.79,FL,player,1125,0.88,112,837,392,1076
2751,91.79,FL,player,1113,0.47,849,425,943,608
2752,91.83,FL,player,303,0.86,1302,372,1376,515
2752,91.83,FL,player,819,0.78,679,487,777,696
2752,91.83,FL,player,1076,0.87,723,527,819,778
2752,91.83,FL,player,1084,0.9,1214,770,1432,1077
2752,91.83,FL,player,1110,0.8,927,496,1024,725
2752,91.83,FL,player,1127,0.45,912,405,977,580
2752,91.83,FL,player,1125,0.88,122,831,400,1076
2752,91.83,FL,player,1113,0.64,841,427,940,614
2753,91.86,FL,player,303,0.86,1301,371,1375,516
2753,91.86,FL,player,819,0.83,679,488,776,698
2753,91.86,FL,player,1076,0.87,727,527,823,777
2753,91.86,FL,player,1084,0.9,1226,762,1446,1078
2753,91.86,FL,player,1110,0.86,937,494,1029,715
2753,91.86,FL,player,1127,0.49,910,401,980,588
2753,91.86,FL,player,1125,0.89,129,825,406,1076
2753,91.86,FL,player,1113,0.75,835,427,937,618
2754,91.89,FL,player,303,0.85,1301,371,1374,516
2754,91.89,FL,player,819,0.84,681,488,776,699
2754,91.89,FL,player,1076,0.87,733,527,829,775
2754,91.89,FL,player,1084,0.91,1237,755,1456,1079
2754,91.89,FL,player,1110,0.85,940,492,1032,712
2754,91.89,FL,player,1127,0.75,909,398,983,590
2754,91.89,FL,player,1125,0.89,136,819,409,1076
2754,91.89,FL,player,1113,0.73,828,426,932,617
2755,91.93,FL,player,303,0.85,1300,371,1372,517
2755,91.93,FL,player,819,0.84,682,488,776,700
2755,91.93,FL,player,1076,0.9,739,529,836,775
2755,91.93,FL,player,1084,0.91,1246,749,1463,1078
2755,91.93,FL,player,1110,0.84,946,488,1038,709
2755,91.93,FL,player,1127,0.75,910,397,983,579
2755,91.93,FL,player,1125,0.9,143,812,416,1076
2755,91.93,FL,player,1113,0.55,820,425,926,618
2755,91.93,FL,player,1122,0.45,825,481,913,618
2756,91.96,FL,player,303,0.85,1299,371,1370,517
2756,91.96,FL,player,819,0.78,685,488,778,700
2756,91.96,FL,player,1076,0.89,746,533,847,777
2756,91.96,FL,player,1084,0.92,1255,741,1472,1079
2756,91.96,FL,player,1110,0.83,951,481,1042,703
2756,91.96,FL,player,1127,0.56,910,397,982,566
2756,91.96,FL,player,1125,0.91,154,805,426,1076
2756,91.96,FL,player,1113,0.56,835,431,933,616
2756,91.96,FL,player,1122,0.46,806,479,895,614
2757,91.99,FL,player,303,0.84,1298,370,1368,516
2757,91.99,FL,player,819,0.82,691,488,785,700
2757,91.99,FL,player,1076,0.89,751,535,857,779
2757,91.99,FL,player,1084,0.88,1265,731,1479,1077
2757,91.99,FL,player,1110,0.82,957,475,1048,699
2757,91.99,FL,player,1127,0.69,907,397,982,563
2757,91.99,FL,player,1125,0.91,163,798,435,1076
2757,91.99,FL,player,1113,0.64,838,432,932,615
2758,92.03,FL,player,303,0.83,1298,369,1367,516
2758,92.03,FL,player,819,0.82,697,487,793,701
2758,92.03,FL,player,1076,0.88,754,535,866,780
2758,92.03,FL,player,1084,0.89,1269,721,1483,1076
2758,92.03,FL,player,1110,0.81,963,470,1053,691
2758,92.03,FL,player,1127,0.65,903,398,981,563
2758,92.03,FL,player,1125,0.91,170,791,441,1075
2758,92.03,FL,player,1113,0.72,840,432,929,612
2758,92.03,FL,player,1122,0.57,793,473,888,609
2759,92.06,FL,player,303,0.82,1298,369,1366,515
2759,92.06,FL,player,819,0.83,700,487,799,700
2759,92.06,FL,player,1076,0.89,756,537,873,780
2759,92.06,FL,player,1084,0.89,1272,709,1485,1075
2759,92.06,FL,player,1110,0.82,969,466,1059,689
2759,92.06,FL,player,1127,0.5,898,400,980,565
2759,92.06,FL,player,1125,0.91,175,784,446,1075
2759,92.06,FL,player,1113,0.74,841,432,926,607
2759,92.06,FL,player,1122,0.52,787,466,881,601
2760,92.09,FL,player,303,0.81,1298,368,1365,515
2760,92.09,FL,player,819,0.78,697,487,797,701
2760,92.09,FL,player,1076,0.89,756,536,878,780
2760,92.09,FL,player,1084,0.87,1275,696,1486,1073
2760,92.09,FL,player,1110,0.82,975,463,1064,684
2760,92.09,FL,player,1125,0.92,178,778,451,1075
2760,92.09,FL,player,1113,0.68,848,431,933,608
2760,92.09,FL,player,1122,0.61,780,459,868,589
2761,92.13,FL,player,303,0.8,1297,368,1363,515
2761,92.13,FL,player,819,0.82,691,487,790,702
2761,92.13,FL,player,1076,0.9,755,531,883,776
2761,92.13,FL,player,1084,0.84,1279,685,1481,1056
2761,92.13,FL,player,1110,0.84,980,461,1067,676
2761,92.13,FL,player,1125,0.91,181,774,453,1075
2761,92.13,FL,player,1113,0.64,843,431,930,613
2761,92.13,FL,player,1122,0.61,776,456,858,581
2762,92.16,FL,player,303,0.78,1297,368,1360,513
2762,92.16,FL,player,819,0.88,697,487,799,702
2762,92.16,FL,player,1076,0.89,755,532,885,772
2762,92.16,FL,player,1084,0.83,1284,676,1476,1041
2762,92.16,FL,player,1110,0.83,985,458,1070,668
2762,92.16,FL,player,1125,0.94,185,772,456,1076
2762,92.16,FL,player,1113,0.67,841,430,932,616
2762,92.16,FL,player,1122,0.55,774,455,847,571
2763,92.19,FL,player,303,0.74,1297,368,1359,512
2763,92.19,FL,player,819,0.9,701,488,806,701
2763,92.19,FL,player,1076,0.87,755,528,888,766
2763,92.19,FL,player,1084,0.81,1291,670,1472,1020
2763,92.19,FL,player,1110,0.84,990,453,1074,661
2763,92.19,FL,player,1125,0.95,190,771,457,1076
2763,92.19,FL,player,1113,0.75,834,429,929,615
2764,92.23,FL,player,303,0.77,1297,368,1358,511
2764,92.23,FL,player,819,0.89,702,487,810,701
2764,92.23,FL,player,1076,0.89,763,523,898,762
2764,92.23,FL,player,1084,0.83,1297,662,1468,1000
2764,92.23,FL,player,1110,0.85,995,449,1078,656
2764,92.23,FL,player,1125,0.94,194,771,458,1076
2764,92.23,FL,player,1113,0.79,825,427,923,612
2764,92.23,FL,player,916,0.55,878,401,928,477
2765,92.26,FL,player,303,0.73,1299,368,1361,511
2765,92.26,FL,player,819,0.84,696,487,805,701
2765,92.26,FL,player,1076,0.81,772,520,909,761
2765,92.26,FL,player,1084,0.83,1317,656,1474,973
2765,92.26,FL,player,1110,0.83,1002,443,1084,648
2765,92.26,FL,player,1125,0.94,197,770,458,1076
2765,92.26,FL,player,1122,0.45,742,445,835,612
2766,92.29,FL,player,303,0.72,1295,369,1355,510
2766,92.29,FL,player,819,0.77,693,487,802,701
2766,92.29,FL,player,1076,0.83,794,515,933,759
2766,92.29,FL,player,1084,0.88,1314,645,1466,954
2766,92.29,FL,player,1110,0.86,1006,437,1088,641
2766,92.29,FL,player,1125,0.92,199,770,455,1075
2767,92.33,FL,player,303,0.73,1293,369,1352,509
2767,92.33,FL,player,819,0.82,693,486,804,700
2767,92.33,FL,player,1076,0.76,808,510,948,755
2767,92.33,FL,player,1084,0.87,1316,635,1466,945
2767,92.33,FL,player,1110,0.84,1011,432,1090,631
2767,92.33,FL,player,1125,0.93,198,769,451,1074
2767,92.33,FL,player,1127,0.58,831,396,924,557
2768,92.36,FL,player,303,0.78,1291,369,1349,508
2768,92.36,FL,player,819,0.82,694,483,808,699
2768,92.36,FL,player,1076,0.81,819,505,956,750
2768,92.36,FL,player,1084,0.9,1317,626,1469,940
2768,92.36,FL,player,1110,0.84,1015,428,1092,622
2768,92.36,FL,player,1125,0.92,195,766,446,1075
2768,92.36,FL,player,1127,0.64,830,393,913,541
2769,92.39,FL,player,303,0.8,1289,369,1346,508
2769,92.39,FL,player,819,0.76,689,481,803,699
2769,92.39,FL,player,1076,0.81,825,502,961,747
2769,92.39,FL,player,1084,0.9,1319,617,1471,935
2769,92.39,FL,player,1110,0.82,1019,425,1095,619
2769,92.39,FL,player,1125,0.91,191,762,440,1075
2769,92.39,FL,player,1127,0.78,825,392,907,537
2770,92.43,FL,player,303,0.78,1286,368,1343,508
2770,92.43,FL,player,819,0.85,692,478,810,699
2770,92.43,FL,player,1076,0.82,829,498,961,741
2770,92.43,FL,player,1084,0.89,1320,603,1473,926
2770,92.43,FL,player,1110,0.86,1022,424,1097,614
2770,92.43,FL,player,1125,0.91,186,758,432,1075
2770,92.43,FL,player,1127,0.74,822,392,903,536
2771,92.46,FL,player,303,0.74,1283,369,1341,507
2771,92.46,FL,player,819,0.86,694,480,812,698
2771,92.46,FL,player,1076,0.79,835,499,963,738
2771,92.46,FL,player,1084,0.88,1319,588,1475,919
2771,92.46,FL,player,1110,0.86,1027,422,1101,611
2771,92.46,FL,player,1125,0.89,180,752,426,1078
2771,92.46,FL,player,1127,0.75,819,394,899,536
2772,92.49,FL,player,303,0.74,1280,369,1338,506
2772,92.49,FL,player,819,0.81,692,479,810,698
2772,92.49,FL,player,1076,0.84,837,502,964,738
2772,92.49,FL,player,1084,0.88,1322,577,1476,908
2772,92.49,FL,player,1110,0.83,1033,423,1107,609
2772,92.49,FL,player,1125,0.92,176,745,424,1079
2772,92.49,FL,player,1127,0.75,817,396,897,539
2773,92.53,FL,player,303,0.79,1276,370,1335,506
2773,92.53,FL,player,819,0.82,690,480,808,697
2773,92.53,FL,player,1076,0.75,855,506,980,741
2773,92.53,FL,player,1084,0.88,1326,574,1472,890
2773,92.53,FL,player,1110,0.85,1040,425,1114,609
2773,92.53,FL,player,1125,0.91,175,738,422,1079
2773,92.53,FL,player,1127,0.79,816,398,898,541
2773,92.53,FL,player,1160,0.46,687,434,733,539
2773,92.53,FL,player,1161,0.45,829,407,959,581
2774,92.56,FL,player,303,0.81,1274,370,1333,506
2774,92.56,FL,player,819,0.82,686,480,800,694
2774,92.56,FL,player,1076,0.81,873,509,998,746
2774,92.56,FL,player,1084,0.87,1335,582,1467,872
2774,92.56,FL,player,1110,0.83,1045,426,1119,610
2774,92.56,FL,player,1125,0.92,173,732,417,1077
2774,92.56,FL,player,1127,0.7,812,399,892,541
2774,92.56,FL,player,1161,0.66,830,405,966,590
2775,92.59,FL,player,303,0.82,1272,370,1332,506
2775,92.59,FL,player,819,0.83,683,481,795,691
2775,92.59,FL,player,1076,0.87,885,511,1011,749
2775,92.59,FL,player,1084,0.9,1342,579,1463,844
2775,92.59,FL,player,1110,0.84,1049,427,1122,610
2775,92.59,FL,player,1125,0.92,169,725,409,1073
2775,92.59,FL,player,1127,0.72,807,400,889,538
2775,92.59,FL,player,1160,0.69,658,439,729,605
2775,92.59,FL,player,1161,0.76,815,361,986,595
2776,92.63,FL,player,303,0.82,1271,370,1331,506
2776,92.63,FL,player,819,0.84,681,480,791,688
2776,92.63,FL,player,1076,0.87,893,513,1020,750
2776,92.63,FL,player,1084,0.91,1346,578,1463,833
2776,92.63,FL,player,1110,0.81,1054,427,1128,608
2776,92.63,FL,player,1125,0.91,169,719,402,1063
2776,92.63,FL,player,1127,0.69,807,401,890,538
2776,92.63,FL,player,1160,0.52,647,441,722,621
2776,92.63,FL,player,1161,0.76,814,343,997,598
2777,92.66,FL,player,303,0.83,1270,371,1329,506
2777,92.66,FL,player,819,0.85,681,480,789,685
2777,92.66,FL,player,1076,0.87,900,514,1027,747
2777,92.66,FL,player,1084,0.91,1348,574,1464,828
2777,92.66,FL,player,1110,0.85,1058,427,1131,606
2777,92.66,FL,player,1125,0.9,171,713,396,1054
2777,92.66,FL,player,1127,0.47,811,402,891,532
2777,92.66,FL,player,1160,0.71,639,442,717,631
2777,92.66,FL,player,1161,0.71,836,381,992,602
2777,92.66,FL,player,1113,0.62,805,403,889,539
2778,92.69,FL,player,303,0.83,1269,371,1328,506
2778,92.69,FL,player,819,0.86,681,479,788,684
2778,92.69,FL,player,1076,0.88,902,510,1032,744
2778,92.69,FL,player,1084,0.88,1349,569,1464,824
2778,92.69,FL,player,1110,0.82,1060,423,1133,603
2778,92.69,FL,player,1125,0.92,177,709,391,1041
2778,92.69,FL,player,1160,0.68,630,442,709,637
2778,92.69,FL,player,1161,0.64,846,369,1009,607
2778,92.69,FL,player,1113,0.59,808,401,896,537
2779,92.73,FL,player,303,0.83,1268,370,1328,506
2779,92.73,FL,player,819,0.87,680,478,786,682
2779,92.73,FL,player,1076,0.88,904,508,1036,739
2779,92.73,FL,player,1084,0.87,1350,561,1465,818
2779,92.73,FL,player,1110,0.79,1063,416,1136,599
2779,92.73,FL,player,1125,0.91,181,705,389,1032
2779,92.73,FL,player,1160,0.84,601,440,686,641
2779,92.73,FL,player,1161,0.7,853,366,1013,607
2779,92.73,FL,player,1113,0.7,806,399,899,535
2780,92.76,FL,player,303,0.81,1268,370,1328,506
2780,92.76,FL,player,819,0.89,679,479,784,682
2780,92.76,FL,player,1076,0.89,910,507,1043,733
2780,92.76,FL,player,1084,0.89,1349,553,1464,813
2780,92.76,FL,player,1110,0.83,1064,405,1138,591
2780,92.76,FL,player,1125,0.92,186,701,389,1027
2780,92.76,FL,player,1160,0.75,594,442,682,648
2780,92.76,FL,player,1161,0.55,856,358,1013,603
