camera,frame,timestamp_sec,track_id,x1,y1,x2,y2,conf
NR,5,0.17,5479,1307.087646484375,2.3209023475646973,1355.6456298828125,127.33061981201172,0.5068628191947937
NR,5,0.17,5480,1714.155517578125,459.11273193359375,1918.8988037109375,713.3636474609375,0.40156838297843933
NR,5,0.17,5481,306.332275390625,3.6499903202056885,458.3739013671875,164.28758239746094,0.4342222809791565
NR,6,0.2,5470,1560.227783203125,129.05201721191406,1657.984130859375,311.38238525390625,0.7622773051261902
NR,6,0.2,5472,1347.594482421875,2.345000743865967,1401.0096435546875,141.75559997558594,0.6008729934692383
NR,6,0.2,5473,1710.541015625,213.98060607910156,1865.039306640625,374.3396301269531,0.5196738839149475
NR,6,0.2,5474,1382.266357421875,2.3078579902648926,1442.3074951171875,145.47264099121094,0.6011540293693542
NR,6,0.2,5475,1589.784912109375,410.3753662109375,1853.9716796875,738.9617919921875,0.6305572390556335
NR,6,0.2,5476,177.0963897705078,8.533268928527832,337.1372985839844,276.93328857421875,0.6077835559844971
NR,6,0.2,5477,1065.25244140625,3.1216444969177246,1132.8895263671875,95.80510711669922,0.7059189081192017
NR,6,0.2,5478,1215.6695556640625,2.5744903087615967,1273.1285400390625,96.90187072753906,0.4872613251209259
NR,6,0.2,5479,1308.018798828125,2.7191624641418457,1355.661376953125,124.25794982910156,0.5434933304786682
NR,6,0.2,5480,1712.5509033203125,460.24365234375,1918.6629638671875,723.5376586914062,0.23169375956058502
NR,6,0.2,5481,296.69049072265625,6.188685417175293,459.6289978027344,164.99444580078125,0.4298155605792999
NR,7,0.23,5470,1547.4617919921875,128.22482299804688,1656.2835693359375,312.02825927734375,0.7393249273300171
NR,7,0.23,5472,1347.2327880859375,2.3092308044433594,1400.7286376953125,141.72007751464844,0.6196953654289246
NR,7,0.23,5473,1710.7177734375,216.10765075683594,1864.5467529296875,371.9646301269531,0.4912043511867523
NR,7,0.23,5474,1382.2840576171875,2.412508487701416,1442.5916748046875,145.4715118408203,0.6182751059532166
NR,7,0.23,5475,1591.553955078125,410.7840270996094,1845.54833984375,737.594482421875,0.5655443072319031
NR,7,0.23,5476,177.0595703125,8.441672325134277,337.0617980957031,277.49041748046875,0.6089269518852234
NR,7,0.23,5477,1060.973876953125,0.9981374740600586,1131.486572265625,94.02131652832031,0.7488464713096619
NR,7,0.23,5478,1228.45458984375,1.885912299156189,1277.292724609375,98.08847045898438,0.4531746506690979
NR,7,0.23,5479,1307.241943359375,2.614227294921875,1355.4747314453125,126.7023696899414,0.5697226524353027
NR,7,0.23,5480,1714.679931640625,472.8139343261719,1918.5240478515625,721.7539672851562,0.2679298222064972
NR,7,0.23,5481,294.52227783203125,7.080407619476318,460.0410461425781,164.95794677734375,0.44130226969718933
NR,8,0.27,5470,1547.9261474609375,127.06696319580078,1654.94970703125,311.0336608886719,0.766119658946991
NR,8,0.27,5472,1347.2996826171875,2.1816165447235107,1400.580810546875,141.8091278076172,0.6291013956069946
NR,8,0.27,5473,1710.50048828125,220.58187866210938,1863.0052490234375,370.892333984375,0.47110801935195923
NR,8,0.27,5474,1382.2135009765625,2.647023916244507,1442.6607666015625,145.66036987304688,0.6208713054656982
NR,8,0.27,5475,1590.8907470703125,409.3970031738281,1836.2127685546875,739.1563720703125,0.6912208199501038
NR,8,0.27,5476,177.0582275390625,8.457948684692383,336.95745849609375,277.7453308105469,0.620414674282074
NR,8,0.27,5477,1054.2679443359375,1.384459137916565,1130.0709228515625,93.98514556884766,0.7244597673416138
NR,8,0.27,5478,1235.5836181640625,3.195859432220459,1279.1475830078125,98.31367492675781,0.49116334319114685
NR,8,0.27,5479,1306.6783447265625,2.708784818649292,1355.355224609375,127.15044403076172,0.5711331963539124
NR,8,0.27,5480,1707.0999755859375,479.9269714355469,1915.847900390625,718.777587890625,0.19234046339988708
NR,8,0.27,5481,293.241943359375,7.391168117523193,460.148681640625,165.1242218017578,0.4423621892929077
NR,8,0.27,5492,1617.196533203125,607.3212280273438,1866.13037109375,866.0230712890625,0.5046204328536987
NR,9,0.3,5470,1545.024658203125,125.35311889648438,1655.0010986328125,310.3333435058594,0.7734880447387695
NR,9,0.3,5472,1347.4002685546875,2.039407968521118,1400.2698974609375,141.9095001220703,0.6329987049102783
NR,9,0.3,5473,1710.48193359375,218.91355895996094,1858.28955078125,369.4266662597656,0.46010899543762207
NR,9,0.3,5474,1382.0653076171875,2.8253321647644043,1442.6351318359375,145.81817626953125,0.6208688020706177
NR,9,0.3,5475,1590.212890625,411.76361083984375,1830.1328125,739.2320556640625,0.7218749523162842
NR,9,0.3,5476,177.00848388671875,8.538383483886719,336.8066101074219,277.9089050292969,0.6595130562782288
NR,9,0.3,5477,1048.289306640625,3.846245050430298,1126.7791748046875,94.86262512207031,0.6920645236968994
NR,9,0.3,5478,1243.828125,4.014021396636963,1282.651123046875,98.12195587158203,0.42940881848335266
NR,9,0.3,5479,1306.5166015625,2.9067330360412598,1355.1104736328125,126.91259002685547,0.5625104904174805
NR,9,0.3,5480,1680.8818359375,483.13922119140625,1914.7205810546875,724.176513671875,0.191217839717865
NR,9,0.3,5481,294.0951232910156,7.532041549682617,460.1461486816406,165.52952575683594,0.43929311633110046
NR,9,0.3,5492,1615.5230712890625,575.312744140625,1910.4031982421875,866.8545532226562,0.5091032385826111
NR,10,0.33,5470,1537.0687255859375,121.83426666259766,1653.196533203125,310.3210754394531,0.744838535785675
NR,10,0.33,5472,1347.16162109375,1.9707340002059937,1400.1280517578125,142.03421020507812,0.6229530572891235
NR,10,0.33,5473,1710.3555908203125,215.56192016601562,1851.3402099609375,369.2772216796875,0.4732857644557953
NR,10,0.33,5474,1381.923583984375,2.6341187953948975,1442.4969482421875,145.8788604736328,0.605330228805542
NR,10,0.33,5475,1589.9681396484375,416.7401428222656,1823.8970947265625,739.7651977539062,0.6477251648902893
NR,10,0.33,5476,176.95144653320312,8.449994087219238,336.8660583496094,278.9601135253906,0.6663078665733337
NR,10,0.33,5477,1045.5833740234375,3.2065422534942627,1122.238037109375,94.24134826660156,0.5220699906349182
NR,10,0.33,5478,1246.766357421875,3.7937638759613037,1293.3839111328125,97.57986450195312,0.4184166491031647
NR,10,0.33,5479,1305.7342529296875,2.9488699436187744,1355.2066650390625,126.46215057373047,0.4971410632133484
NR,10,0.33,5480,1697.71533203125,484.1005554199219,1914.5838623046875,720.8621826171875,0.17299722135066986
NR,10,0.33,5481,294.1723937988281,8.00007152557373,460.16485595703125,166.00315856933594,0.44689857959747314
NR,10,0.33,5492,1614.08935546875,557.2224731445312,1920.0,865.8560180664062,0.35775262117385864
NR,11,0.37,5470,1531.0384521484375,120.2019271850586,1651.6815185546875,311.0558776855469,0.7643826007843018
NR,11,0.37,5472,1346.5662841796875,2.0989933013916016,1399.863525390625,142.588623046875,0.6273601055145264
NR,11,0.37,5473,1710.3280029296875,214.24871826171875,1847.6192626953125,369.2737121582031,0.4803360402584076
NR,11,0.37,5474,1381.828857421875,2.4394352436065674,1442.4468994140625,146.14453125,0.6185311675071716
NR,11,0.37,5475,1590.0281982421875,420.87689208984375,1826.12744140625,740.0383911132812,0.5871517062187195
NR,11,0.37,5476,176.92233276367188,8.472434997558594,336.8409423828125,279.1331787109375,0.6717320084571838
NR,11,0.37,5477,1044.687744140625,1.6295607089996338,1110.57470703125,93.98612976074219,0.5841923952102661
NR,11,0.37,5478,1249.441650390625,2.4199671745300293,1302.7423095703125,99.86719512939453,0.4601878523826599
NR,11,0.37,5479,1305.513916015625,2.830989122390747,1355.175048828125,125.93119049072266,0.4910515546798706
NR,11,0.37,5480,1709.1103515625,487.9967956542969,1915.5057373046875,730.7131958007812,0.16915938258171082
NR,11,0.37,5481,295.3298645019531,7.453207015991211,460.1563720703125,165.85726928710938,0.4382604658603668
NR,11,0.37,5492,1615.562255859375,593.82373046875,1876.3143310546875,865.3950805664062,0.38505712151527405
NR,12,0.4,5470,1531.2745361328125,120.99644470214844,1649.544921875,311.8808288574219,0.7595615386962891
NR,12,0.4,5472,1345.9859619140625,2.2243313789367676,1399.7169189453125,142.94973754882812,0.6463080644607544
NR,12,0.4,5473,1710.47509765625,213.7173309326172,1843.9434814453125,369.9544677734375,0.49002158641815186
NR,12,0.4,5474,1381.87890625,2.3479552268981934,1442.454833984375,146.20779418945312,0.6363461017608643
NR,12,0.4,5475,1590.6064453125,414.6902770996094,1824.6082763671875,739.01708984375,0.6572420597076416
NR,12,0.4,5476,176.95281982421875,8.460700988769531,336.8574523925781,278.9269104003906,0.6727414131164551
NR,12,0.4,5477,1043.6070556640625,0.5497686862945557,1105.4583740234375,94.13391876220703,0.6501243710517883
NR,12,0.4,5478,1249.8304443359375,2.2874369621276855,1305.6168212890625,102.58716583251953,0.48834559321403503
NR,12,0.4,5479,1306.01318359375,2.5317461490631104,1355.06396484375,125.9855728149414,0.5272679924964905
NR,12,0.4,5480,1701.779052734375,485.48272705078125,1916.0523681640625,729.476318359375,0.1543048918247223
NR,12,0.4,5481,296.26702880859375,7.446818828582764,460.12872314453125,165.65065002441406,0.4240119457244873
NR,12,0.4,5492,1616.5999755859375,604.45751953125,1854.1871337890625,865.0116577148438,0.5768773555755615
NR,13,0.43,5470,1534.967041015625,123.30846405029297,1646.6551513671875,312.76312255859375,0.7476348876953125
NR,13,0.43,5472,1345.277587890625,1.9674475193023682,1399.7242431640625,142.9295196533203,0.6667951941490173
NR,13,0.43,5473,1710.43115234375,212.99313354492188,1840.613037109375,370.5332336425781,0.4807574450969696
NR,13,0.43,5474,1381.4957275390625,2.1443674564361572,1442.368896484375,146.18922424316406,0.6546924114227295
NR,13,0.43,5475,1589.951904296875,433.1637268066406,1804.4334716796875,738.7815551757812,0.6121456027030945
NR,13,0.43,5476,176.94190979003906,8.504440307617188,336.85174560546875,278.63665771484375,0.6669313311576843
NR,13,0.43,5477,1042.3677978515625,0.37825268507003784,1097.3372802734375,94.90838623046875,0.6204025745391846
NR,13,0.43,5478,1250.5076904296875,2.2567360401153564,1303.4398193359375,100.810546875,0.5773218870162964
NR,13,0.43,5479,1306.888671875,1.9056081771850586,1354.67431640625,122.82137298583984,0.5517857670783997
NR,13,0.43,5480,1697.80810546875,485.4322509765625,1915.4608154296875,732.1152954101562,0.17618265748023987
NR,13,0.43,5481,300.2639465332031,6.990743160247803,460.1263732910156,164.5009002685547,0.4128188490867615
NR,13,0.43,5492,1617.1300048828125,605.0244140625,1846.3143310546875,864.6199340820312,0.40656813979148865
NR,14,0.47,5470,1539.62255859375,124.780029296875,1645.81640625,312.335693359375,0.7650639414787292
NR,14,0.47,5472,1345.1082763671875,1.8543434143066406,1399.62060546875,142.64352416992188,0.6446433663368225
NR,14,0.47,5473,1710.3201904296875,213.92674255371094,1840.2501220703125,370.06365966796875,0.4683583974838257
NR,14,0.47,5474,1381.129638671875,2.138082981109619,1442.5198974609375,146.30972290039062,0.6494768857955933
NR,14,0.47,5475,1589.299560546875,439.4294128417969,1795.5782470703125,739.1419067382812,0.626988410949707
NR,14,0.47,5476,176.92454528808594,8.354496002197266,336.5958251953125,277.2995910644531,0.6845574378967285
NR,14,0.47,5477,1039.3887939453125,0.2924058437347412,1089.8441162109375,93.6578598022461,0.5735796689987183
NR,14,0.47,5478,1250.0533447265625,1.9331982135772705,1317.052978515625,101.3125991821289,0.6176390647888184
NR,14,0.47,5479,1307.1837158203125,1.477465033531189,1355.6571044921875,121.45878601074219,0.5056787729263306
NR,14,0.47,5480,1704.4786376953125,483.2956848144531,1917.412109375,708.4205932617188,0.3649531304836273
NR,14,0.47,5481,300.94317626953125,7.202665328979492,460.1874694824219,164.41522216796875,0.4098544120788574
NR,14,0.47,5492,1617.336181640625,596.4020385742188,1866.342041015625,864.2005615234375,0.33190858364105225
NR,15,0.5,5470,1544.3232421875,125.12718200683594,1647.38525390625,312.1440734863281,0.7599462270736694
NR,15,0.5,5472,1345.46630859375,1.6938385963439941,1399.45654296875,141.9298095703125,0.6402670741081238
NR,15,0.5,5473,1710.13037109375,213.5289764404297,1837.8773193359375,367.82916259765625,0.4567507207393646
NR,15,0.5,5474,1381.2999267578125,2.054903745651245,1441.728515625,147.23236083984375,0.6378544569015503
NR,15,0.5,5475,1589.7689208984375,420.39453125,1817.5255126953125,738.1582641601562,0.7398822903633118
NR,15,0.5,5476,176.90252685546875,8.300228118896484,336.53875732421875,277.55645751953125,0.7083895802497864
NR,15,0.5,5477,1033.560546875,0.534883439540863,1083.9420166015625,93.74645233154297,0.5235332250595093
NR,15,0.5,5478,1250.0897216796875,2.3722710609436035,1320.2254638671875,102.41381072998047,0.5915079116821289
NR,15,0.5,5479,1307.17724609375,1.4437443017959595,1355.6973876953125,120.95357513427734,0.5042226314544678
NR,15,0.5,5480,1712.1533203125,484.78387451171875,1918.2349853515625,692.7717895507812,0.33033037185668945
NR,15,0.5,5481,301.0968017578125,6.968435764312744,460.1624755859375,163.84080505371094,0.4026327133178711
NR,15,0.5,5492,1618.365234375,602.2777709960938,1853.8431396484375,863.7318725585938,0.22000962495803833
NR,15,0.5,5508,1709.4718017578125,223.48736572265625,1870.4385986328125,386.179443359375,0.3155629336833954
NR,16,0.53,5470,1544.3372802734375,124.69135284423828,1647.76025390625,312.36871337890625,0.7774193286895752
NR,16,0.53,5472,1345.6507568359375,1.4323121309280396,1399.3702392578125,142.14395141601562,0.6382278800010681
NR,16,0.53,5473,1710.0325927734375,212.6490478515625,1836.13818359375,366.6746520996094,0.48861342668533325
NR,16,0.53,5474,1381.3218994140625,1.987539529800415,1441.656982421875,147.63153076171875,0.6368167996406555
NR,16,0.53,5475,1589.12841796875,417.0472412109375,1824.339599609375,739.837890625,0.7666997313499451
NR,16,0.53,5476,176.92901611328125,8.29581069946289,336.3420715332031,277.1864318847656,0.7291156053543091
NR,16,0.53,5477,1026.8218994140625,0.13335813581943512,1075.0474853515625,92.0339584350586,0.4761359989643097
NR,16,0.53,5478,1250.4239501953125,2.74025821685791,1320.958984375,103.4076919555664,0.5565997362136841
NR,16,0.53,5479,1308.0673828125,1.4359294176101685,1355.92431640625,120.38310241699219,0.4748825132846832
NR,16,0.53,5480,1715.5811767578125,484.60296630859375,1918.6790771484375,682.3612060546875,0.47954368591308594
NR,16,0.53,5481,305.703369140625,6.695970058441162,460.0650634765625,162.68946838378906,0.3668057918548584
NR,16,0.53,5492,1617.9896240234375,604.9173583984375,1848.57568359375,863.783447265625,0.265267938375473
NR,16,0.53,5508,1709.390625,222.70703125,1865.47802734375,386.4356994628906,0.3058059513568878
NR,17,0.57,5470,1546.4471435546875,124.78224182128906,1647.75732421875,312.3125915527344,0.7663611769676208
NR,17,0.57,5472,1345.968017578125,1.3837671279907227,1399.265869140625,142.23497009277344,0.6494066715240479
NR,17,0.57,5473,1709.894775390625,211.3679656982422,1834.379638671875,366.6584777832031,0.5133283734321594
NR,17,0.57,5474,1381.4300537109375,2.0542209148406982,1441.580810546875,147.75360107421875,0.6432287096977234
NR,17,0.57,5475,1589.809326171875,414.24560546875,1829.103759765625,740.7071533203125,0.6815733909606934
NR,17,0.57,5476,176.99839782714844,8.317276954650879,336.18963623046875,278.0878601074219,0.7280029058456421
NR,17,0.57,5477,1021.45166015625,0.0,1070.4364013671875,90.78610229492188,0.5381980538368225
NR,17,0.57,5478,1251.65185546875,2.2414872646331787,1317.238037109375,102.23809051513672,0.5780349373817444
NR,17,0.57,5479,1308.4000244140625,1.4336363077163696,1355.93408203125,119.89600372314453,0.5180956125259399
NR,17,0.57,5480,1715.1051025390625,484.90557861328125,1918.7303466796875,681.591064453125,0.5173720121383667
NR,17,0.57,5481,314.0853576660156,4.528188705444336,459.2929992675781,158.2021942138672,0.39249950647354126
NR,17,0.57,5492,1619.14111328125,622.359130859375,1847.45654296875,864.1698608398438,0.23226746916770935
NR,17,0.57,5508,1709.398193359375,222.5266876220703,1859.13037109375,386.6905212402344,0.2889276146888733
NR,18,0.6,5470,1547.66552734375,122.63169860839844,1644.9058837890625,312.9030456542969,0.7318322658538818
NR,18,0.6,5472,1345.95263671875,1.3763047456741333,1399.20751953125,142.09835815429688,0.6382721662521362
NR,18,0.6,5473,1709.820068359375,209.67393493652344,1832.91796875,366.59698486328125,0.5380793213844299
NR,18,0.6,5474,1381.3974609375,2.0762321949005127,1441.5921630859375,147.71871948242188,0.6448521614074707
NR,18,0.6,5475,1589.54248046875,415.548583984375,1829.941162109375,740.0179443359375,0.7623160481452942
NR,18,0.6,5476,177.22625732421875,8.264592170715332,335.9811096191406,276.23309326171875,0.7188987135887146
NR,18,0.6,5477,1009.9752197265625,0.4143493175506592,1074.9759521484375,91.10309600830078,0.6110557913780212
NR,18,0.6,5478,1253.1290283203125,1.7746418714523315,1317.2823486328125,101.51567840576172,0.5990998148918152
NR,18,0.6,5479,1307.5472412109375,1.493677020072937,1355.90625,120.0182113647461,0.49677392840385437
NR,18,0.6,5480,1710.45263671875,467.97515869140625,1918.9573974609375,683.0941772460938,0.4351409375667572
NR,18,0.6,5481,318.1043395996094,3.9381422996520996,459.15576171875,156.94801330566406,0.3704451024532318
NR,18,0.6,5492,1619.5325927734375,613.1248168945312,1846.998046875,864.194091796875,0.36736926436424255
NR,18,0.6,5508,1709.5938720703125,219.94683837890625,1860.978271484375,385.2151794433594,0.2523086667060852
NR,19,0.63,5470,1545.3408203125,123.39508056640625,1639.9813232421875,313.64678955078125,0.6957932114601135
NR,19,0.63,5472,1346.089111328125,1.3808107376098633,1399.0943603515625,142.23526000976562,0.6349324584007263
NR,19,0.63,5473,1709.873779296875,208.40745544433594,1832.75390625,365.9095458984375,0.5043706893920898
NR,19,0.63,5474,1381.4014892578125,2.0962178707122803,1441.5657958984375,147.67263793945312,0.6418448686599731
NR,19,0.63,5475,1589.585693359375,411.27783203125,1832.3912353515625,739.555908203125,0.8470807075500488
NR,19,0.63,5476,177.3812713623047,8.283853530883789,335.95648193359375,275.571533203125,0.7172569632530212
NR,19,0.63,5477,999.3707885742188,0.441830575466156,1075.4295654296875,90.55447387695312,0.6878315806388855
NR,19,0.63,5478,1254.005859375,1.3246456384658813,1315.6474609375,101.25836181640625,0.5641323924064636
NR,19,0.63,5479,1307.5433349609375,2.193739414215088,1354.7152099609375,120.21649169921875,0.4943671226501465
NR,19,0.63,5480,1707.05859375,477.3496398925781,1917.6856689453125,682.4384765625,0.44394466280937195
NR,19,0.63,5481,319.6446228027344,3.7325260639190674,458.95465087890625,156.63088989257812,0.3954329192638397
NR,19,0.63,5492,1619.2042236328125,604.1480102539062,1852.52099609375,863.1802368164062,0.49198395013809204
NR,19,0.63,5508,1709.7635498046875,220.30233764648438,1865.233642578125,384.62628173828125,0.20914652943611145
NR,20,0.67,5470,1541.7802734375,125.41944122314453,1635.0430908203125,314.1453857421875,0.719173789024353
NR,20,0.67,5472,1346.1175537109375,1.3032594919204712,1399.0732421875,142.0654296875,0.6495621800422668
NR,20,0.67,5473,1709.9124755859375,209.0624542236328,1834.3634033203125,365.0508117675781,0.4618549048900604
NR,20,0.67,5474,1381.288330078125,2.2649269104003906,1442.2510986328125,146.66748046875,0.6424952149391174
NR,20,0.67,5475,1589.635498046875,409.1809387207031,1833.9805908203125,740.2438354492188,0.8712142109870911
NR,20,0.67,5476,177.40274047851562,8.349783897399902,336.0523986816406,274.1887512207031,0.7228739857673645
NR,20,0.67,5477,990.9789428710938,0.13282649219036102,1074.004638671875,90.63182830810547,0.7798087000846863
NR,20,0.67,5478,1254.3671875,1.392920732498169,1316.17138671875,101.15093994140625,0.49359381198883057
NR,20,0.67,5479,1307.0015869140625,2.796570301055908,1353.7352294921875,120.53457641601562,0.5047343969345093
NR,20,0.67,5480,1706.0732421875,449.7936706542969,1918.607177734375,679.1495361328125,0.5250587463378906
NR,20,0.67,5481,314.40960693359375,5.77172327041626,459.58331298828125,159.05963134765625,0.4198373854160309
NR,20,0.67,5492,1618.8758544921875,596.4266967773438,1860.2789306640625,862.5193481445312,0.6607547402381897
NR,20,0.67,5508,1715.818603515625,236.70176696777344,1875.986572265625,393.3366394042969,0.22099485993385315
NR,21,0.7,5470,1537.3973388671875,124.5840072631836,1631.5821533203125,318.4387512207031,0.749517560005188
NR,21,0.7,5472,1346.273681640625,1.368105173110962,1399.0919189453125,141.70875549316406,0.645413875579834
NR,21,0.7,5473,1710.3077392578125,208.2583465576172,1832.64404296875,363.7566833496094,0.45793354511260986
NR,21,0.7,5474,1381.5618896484375,2.484795093536377,1441.7503662109375,146.98284912109375,0.6466372609138489
NR,21,0.7,5475,1589.8602294921875,408.69708251953125,1834.85888671875,740.3563232421875,0.864426851272583
NR,21,0.7,5476,177.3981170654297,8.456336975097656,335.9794921875,274.5372009277344,0.7306353449821472
NR,21,0.7,5477,986.7052001953125,0.017192132771015167,1067.859619140625,90.88346099853516,0.7293075919151306
NR,21,0.7,5478,1255.2314453125,0.9379293918609619,1318.9444580078125,102.66671752929688,0.5355541110038757
NR,21,0.7,5479,1306.099365234375,3.0382914543151855,1353.742919921875,120.8309326171875,0.5085127353668213
NR,21,0.7,5480,1700.5360107421875,440.00018310546875,1918.9677734375,682.9344482421875,0.559868574142456
NR,21,0.7,5481,312.85028076171875,6.683232307434082,459.71221923828125,160.40200805664062,0.414361834526062
NR,21,0.7,5492,1617.9306640625,574.3302001953125,1899.351318359375,861.1716918945312,0.7299178838729858
NR,21,0.7,5508,1718.9130859375,250.93772888183594,1878.1014404296875,406.0345458984375,0.21006955206394196
NR,22,0.73,5470,1538.2373046875,123.35062408447266,1630.1893310546875,314.24285888671875,0.773561418056488
NR,22,0.73,5472,1346.1951904296875,1.4152843952178955,1399.0379638671875,141.6527099609375,0.6463038921356201
NR,22,0.73,5473,1710.2633056640625,206.7607879638672,1831.479736328125,365.46173095703125,0.5051351189613342
NR,22,0.73,5474,1381.1304931640625,2.4854068756103516,1442.1871337890625,146.3751678466797,0.6459522247314453
NR,22,0.73,5475,1589.633056640625,408.6637268066406,1835.6929931640625,740.4165649414062,0.8473835587501526
NR,22,0.73,5476,177.2703094482422,8.433602333068848,335.765869140625,276.2987976074219,0.7545943856239319
NR,22,0.73,5477,984.5117797851562,0.26169049739837646,1058.6053466796875,89.5532455444336,0.7708353400230408
NR,22,0.73,5478,1262.6514892578125,0.8745582699775696,1319.09326171875,103.535400390625,0.46311214566230774
NR,22,0.73,5479,1305.8350830078125,2.3371567726135254,1353.0828857421875,120.54698181152344,0.5091261267662048
NR,22,0.73,5480,1695.795654296875,436.67034912109375,1919.1046142578125,695.4706420898438,0.4524524211883545
NR,22,0.73,5481,306.38153076171875,7.39697265625,459.7998046875,161.63327026367188,0.39559927582740784
NR,22,0.73,5492,1618.0421142578125,567.7525634765625,1912.326416015625,861.7318115234375,0.7556342482566833
NR,22,0.73,5508,1719.978271484375,246.08181762695312,1880.3131103515625,403.9984436035156,0.21743924915790558
NR,23,0.77,5470,1534.9385986328125,120.75308227539062,1625.501953125,317.5091857910156,0.7723988890647888
NR,23,0.77,5472,1345.775390625,1.4364945888519287,1399.1668701171875,141.47007751464844,0.6477696895599365
NR,23,0.77,5473,1710.0673828125,205.4186248779297,1830.500732421875,367.1561279296875,0.5518262386322021
NR,23,0.77,5474,1380.8240966796875,2.561837673187256,1442.3328857421875,146.14002990722656,0.6441659331321716
NR,23,0.77,5475,1589.3082275390625,408.64739990234375,1836.424072265625,738.5929565429688,0.8507544994354248
